"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:01:41.7561638 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7562555 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7562674 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7568083 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7568217 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7568406 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7568937 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7569510 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7569614 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7574797 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7574908 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7575191 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7575303 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7575477 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7575576 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7576067 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7576173 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7581220 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read/Write"
"9:01:41.7582313 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampInterval","NAME NOT FOUND","Length: 12"
"9:01:41.7582566 PM","powershell.exe","4500","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampInterval","SUCCESS","Type: REG_DWORD, Length: 4, Data: 86400"
"9:01:41.7583535 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampInterval","BUFFER OVERFLOW","Length: 12"
"9:01:41.7583647 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampInterval","SUCCESS","Type: REG_DWORD, Length: 4, Data: 86400"
"9:01:41.7584102 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampInterval","BUFFER OVERFLOW","Length: 12"
